file,label,frame
Rice\Frame_5480_fg.png,11,5480
Lid\Frame_4160_fg.png,6,4160
Background\Frame_2960_bg.png,0,2960
Lid\Frame_4600_fg.png,6,4600
Sugar\Frame_5320_fg.png,14,5320
FryingPan\Frame_3040_fg.png,3,3040
Jam\Frame_10120_fg.png,5,10120
SaucePan\Frame_3040_fg.png,12,3040
Lid\Frame_4360_fg.png,6,4360
Background\Frame_12480_bg.png,0,12480
Background\Frame_14760_bg.png,0,14760
SaucePan\Frame_7880_fg.png,12,7880
Background\Frame_4000_bg.png,0,4000
VinegarBottle\Frame_6120_fg.png,15,6120
FryingPan\Frame_11040_fg.png,3,11040
Plate\Frame_5240_fg.png,10,5240
Bowl\Frame_8320_fg.png,1,8320
FryingPan\Frame_6360_fg.png,3,6360
Background\Frame_19320_bg.png,0,19320
FryingPan\Frame_5560_fg.png,3,5560
Sponge\Frame_10080_fg.png,13,10080
CanOfCocaCola\Frame_15200_fg.png,2,15200
Plate\Frame_10760_fg.png,10,10760
Glass\Frame_11240_fg.png,4,11240
Sponge\Frame_2960_fg.png,13,2960
Background\Frame_24920_bg.png,0,24920
Mug\Frame_5320_fg.png,8,5320
CanOfCocaCola\Frame_7040_fg.png,2,7040
Lid\Frame_2960_fg.png,6,2960
WashLiquid\Frame_6720_fg.png,16,6720
VinegarBottle\Frame_3520_fg.png,15,3520
Background\Frame_5400_bg.png,0,5400
Glass\Frame_4760_fg.png,4,4760
OilBottle\Frame_8120_fg.png,9,8120
VinegarBottle\Frame_6200_fg.png,15,6200
FryingPan\Frame_1920_fg.png,3,1920
WashLiquid\Frame_7280_fg.png,16,7280
SaucePan\Frame_10440_fg.png,12,10440
Lid\Frame_1560_fg.png,6,1560
Sponge\Frame_11040_fg.png,13,11040
Rice\Frame_6240_fg.png,11,6240
Mug\Frame_7960_fg.png,8,7960
OilBottle\Frame_10560_fg.png,9,10560
Plate\Frame_14640_fg.png,10,14640
VinegarBottle\Frame_22560_fg.png,15,22560
Bowl\Frame_3320_fg.png,1,3320
Plate\Frame_12040_fg.png,10,12040
CanOfCocaCola\Frame_2200_fg.png,2,2200
FryingPan\Frame_11120_fg.png,3,11120
VinegarBottle\Frame_3560_fg.png,15,3560
Jam\Frame_5520_fg.png,5,5520
Background\Frame_1800_bg.png,0,1800
Background\Frame_7560_bg.png,0,7560
WashLiquid\Frame_5560_fg.png,16,5560
Glass\Frame_13040_fg.png,4,13040
WashLiquid\Frame_10840_fg.png,16,10840
Background\Frame_7040_bg.png,0,7040
Mug\Frame_9080_fg.png,8,9080
SaucePan\Frame_7640_fg.png,12,7640
Rice\Frame_10320_fg.png,11,10320
OilBottle\Frame_4160_fg.png,9,4160
Jam\Frame_3680_fg.png,5,3680
Plate\Frame_6080_fg.png,10,6080
Background\Frame_8600_bg.png,0,8600
Background\Frame_19520_bg.png,0,19520
Rice\Frame_4600_fg.png,11,4600
Rice\Frame_8480_fg.png,11,8480
WashLiquid\Frame_9440_fg.png,16,9440
Bowl\Frame_9240_fg.png,1,9240
Sugar\Frame_2480_fg.png,14,2480
Sugar\Frame_6080_fg.png,14,6080
Glass\Frame_4560_fg.png,4,4560
Plate\Frame_6640_fg.png,10,6640
Mug\Frame_8280_fg.png,8,8280
MilkBottle\Frame_5400_fg.png,7,5400
Jam\Frame_3120_fg.png,5,3120
OilBottle\Frame_11160_fg.png,9,11160
FryingPan\Frame_9000_fg.png,3,9000
Sponge\Frame_5120_fg.png,13,5120
SaucePan\Frame_2840_fg.png,12,2840
Sugar\Frame_11560_fg.png,14,11560
Glass\Frame_10400_fg.png,4,10400
Background\Frame_3560_bg.png,0,3560
CanOfCocaCola\Frame_18960_fg.png,2,18960
OilBottle\Frame_5520_fg.png,9,5520
Glass\Frame_10360_fg.png,4,10360
SaucePan\Frame_0920_fg.png,12,920
Background\Frame_16120_bg.png,0,16120
Sponge\Frame_5840_fg.png,13,5840
Lid\Frame_8400_fg.png,6,8400
MilkBottle\Frame_4480_fg.png,7,4480
Background\Frame_16240_bg.png,0,16240
Jam\Frame_1640_fg.png,5,1640
FryingPan\Frame_17800_fg.png,3,17800
Rice\Frame_10680_fg.png,11,10680
Sponge\Frame_2120_fg.png,13,2120
VinegarBottle\Frame_20200_fg.png,15,20200
WashLiquid\Frame_9880_fg.png,16,9880
OilBottle\Frame_4960_fg.png,9,4960
FryingPan\Frame_7240_fg.png,3,7240
Sponge\Frame_5960_fg.png,13,5960
FryingPan\Frame_5880_fg.png,3,5880
Bowl\Frame_8600_fg.png,1,8600
Background\Frame_9480_bg.png,0,9480
FryingPan\Frame_17560_fg.png,3,17560
Bowl\Frame_10400_fg.png,1,10400
Glass\Frame_12920_fg.png,4,12920
Mug\Frame_3440_fg.png,8,3440
FryingPan\Frame_1560_fg.png,3,1560
FryingPan\Frame_10720_fg.png,3,10720
Background\Frame_21280_bg.png,0,21280
Mug\Frame_8120_fg.png,8,8120
Sponge\Frame_3880_fg.png,13,3880
CanOfCocaCola\Frame_6600_fg.png,2,6600
Jam\Frame_8600_fg.png,5,8600
WashLiquid\Frame_10640_fg.png,16,10640
Plate\Frame_6320_fg.png,10,6320
VinegarBottle\Frame_23080_fg.png,15,23080
WashLiquid\Frame_7960_fg.png,16,7960
FryingPan\Frame_7960_fg.png,3,7960
Sponge\Frame_11400_fg.png,13,11400
Background\Frame_25120_bg.png,0,25120
WashLiquid\Frame_10120_fg.png,16,10120
Lid\Frame_1960_fg.png,6,1960
Lid\Frame_2120_fg.png,6,2120
Glass\Frame_1600_fg.png,4,1600
Background\Frame_16480_bg.png,0,16480
Plate\Frame_12000_fg.png,10,12000
SaucePan\Frame_4680_fg.png,12,4680
Sugar\Frame_7920_fg.png,14,7920
Lid\Frame_1440_fg.png,6,1440
VinegarBottle\Frame_4880_fg.png,15,4880
Bowl\Frame_8760_fg.png,1,8760
Sugar\Frame_5360_fg.png,14,5360
Sponge\Frame_6760_fg.png,13,6760
Jam\Frame_7400_fg.png,5,7400
CanOfCocaCola\Frame_4160_fg.png,2,4160
Sponge\Frame_3440_fg.png,13,3440
Sponge\Frame_6720_fg.png,13,6720
Jam\Frame_1040_fg.png,5,1040
Background\Frame_1240_bg.png,0,1240
Bowl\Frame_10000_fg.png,1,10000
OilBottle\Frame_5240_fg.png,9,5240
Bowl\Frame_1120_fg.png,1,1120
Bowl\Frame_3480_fg.png,1,3480
Jam\Frame_1560_fg.png,5,1560
Background\Frame_11320_bg.png,0,11320
Glass\Frame_7800_fg.png,4,7800
Sponge\Frame_4840_fg.png,13,4840
CanOfCocaCola\Frame_18640_fg.png,2,18640
Sponge\Frame_10160_fg.png,13,10160
MilkBottle\Frame_7400_fg.png,7,7400
Bowl\Frame_0560_fg.png,1,560
Background\Frame_0520_bg.png,0,520
Background\Frame_4920_bg.png,0,4920
Rice\Frame_13800_fg.png,11,13800
OilBottle\Frame_5880_fg.png,9,5880
Mug\Frame_9200_fg.png,8,9200
Glass\Frame_4480_fg.png,4,4480
CanOfCocaCola\Frame_11440_fg.png,2,11440
Plate\Frame_12120_fg.png,10,12120
VinegarBottle\Frame_6400_fg.png,15,6400
Sponge\Frame_6440_fg.png,13,6440
CanOfCocaCola\Frame_5440_fg.png,2,5440
Jam\Frame_0640_fg.png,5,640
CanOfCocaCola\Frame_17120_fg.png,2,17120
Rice\Frame_10640_fg.png,11,10640
Plate\Frame_13480_fg.png,10,13480
CanOfCocaCola\Frame_17040_fg.png,2,17040
Rice\Frame_11880_fg.png,11,11880
Sugar\Frame_1560_fg.png,14,1560
Sugar\Frame_3120_fg.png,14,3120
MilkBottle\Frame_10240_fg.png,7,10240
Sponge\Frame_2400_fg.png,13,2400
OilBottle\Frame_6360_fg.png,9,6360
VinegarBottle\Frame_22280_fg.png,15,22280
Background\Frame_5760_bg.png,0,5760
Jam\Frame_4000_fg.png,5,4000
VinegarBottle\Frame_8800_fg.png,15,8800
Bowl\Frame_10840_fg.png,1,10840
Plate\Frame_3840_fg.png,10,3840
SaucePan\Frame_1800_fg.png,12,1800
Background\Frame_1080_bg.png,0,1080
VinegarBottle\Frame_6480_fg.png,15,6480
SaucePan\Frame_6480_fg.png,12,6480
Plate\Frame_14480_fg.png,10,14480
Rice\Frame_9120_fg.png,11,9120
Bowl\Frame_5400_fg.png,1,5400
Plate\Frame_4520_fg.png,10,4520
Bowl\Frame_1080_fg.png,1,1080
CanOfCocaCola\Frame_16560_fg.png,2,16560
SaucePan\Frame_2040_fg.png,12,2040
Background\Frame_22280_bg.png,0,22280
Plate\Frame_4720_fg.png,10,4720
Plate\Frame_4800_fg.png,10,4800
WashLiquid\Frame_6920_fg.png,16,6920
Background\Frame_15520_bg.png,0,15520
Mug\Frame_7760_fg.png,8,7760
OilBottle\Frame_7600_fg.png,9,7600
Jam\Frame_1800_fg.png,5,1800
SaucePan\Frame_9800_fg.png,12,9800
Glass\Frame_13320_fg.png,4,13320
Glass\Frame_6560_fg.png,4,6560
CanOfCocaCola\Frame_3680_fg.png,2,3680
SaucePan\Frame_5880_fg.png,12,5880
SaucePan\Frame_9240_fg.png,12,9240
VinegarBottle\Frame_8600_fg.png,15,8600
SaucePan\Frame_2520_fg.png,12,2520
Plate\Frame_11080_fg.png,10,11080
Glass\Frame_10600_fg.png,4,10600
Rice\Frame_11800_fg.png,11,11800
Glass\Frame_13600_fg.png,4,13600
CanOfCocaCola\Frame_11720_fg.png,2,11720
Background\Frame_11640_bg.png,0,11640
Background\Frame_11760_bg.png,0,11760
Sugar\Frame_4200_fg.png,14,4200
Rice\Frame_2080_fg.png,11,2080
WashLiquid\Frame_7480_fg.png,16,7480
Plate\Frame_14440_fg.png,10,14440
VinegarBottle\Frame_8880_fg.png,15,8880
WashLiquid\Frame_5960_fg.png,16,5960
Background\Frame_1160_bg.png,0,1160
CanOfCocaCola\Frame_8440_fg.png,2,8440
MilkBottle\Frame_5720_fg.png,7,5720
OilBottle\Frame_4640_fg.png,9,4640
Rice\Frame_5720_fg.png,11,5720
SaucePan\Frame_5120_fg.png,12,5120
CanOfCocaCola\Frame_6520_fg.png,2,6520
OilBottle\Frame_6520_fg.png,9,6520
VinegarBottle\Frame_3440_fg.png,15,3440
Lid\Frame_7440_fg.png,6,7440
Lid\Frame_3680_fg.png,6,3680
OilBottle\Frame_9280_fg.png,9,9280
MilkBottle\Frame_7960_fg.png,7,7960
MilkBottle\Frame_7440_fg.png,7,7440
Mug\Frame_12760_fg.png,8,12760
MilkBottle\Frame_2960_fg.png,7,2960
Lid\Frame_8680_fg.png,6,8680
Sugar\Frame_11520_fg.png,14,11520
OilBottle\Frame_5920_fg.png,9,5920
Rice\Frame_6600_fg.png,11,6600
VinegarBottle\Frame_24720_fg.png,15,24720
CanOfCocaCola\Frame_4760_fg.png,2,4760
Bowl\Frame_3960_fg.png,1,3960
VinegarBottle\Frame_20000_fg.png,15,20000
Plate\Frame_5080_fg.png,10,5080
Background\Frame_15280_bg.png,0,15280
Lid\Frame_2280_fg.png,6,2280
Bowl\Frame_5480_fg.png,1,5480
Rice\Frame_12360_fg.png,11,12360
Glass\Frame_3760_fg.png,4,3760
Lid\Frame_7760_fg.png,6,7760
Bowl\Frame_5560_fg.png,1,5560
Rice\Frame_13520_fg.png,11,13520
Sugar\Frame_2880_fg.png,14,2880
Glass\Frame_6480_fg.png,4,6480
Glass\Frame_7320_fg.png,4,7320
Glass\Frame_7840_fg.png,4,7840
OilBottle\Frame_7400_fg.png,9,7400
FryingPan\Frame_13680_fg.png,3,13680
SaucePan\Frame_14920_fg.png,12,14920
Plate\Frame_2200_fg.png,10,2200
Bowl\Frame_9640_fg.png,1,9640
FryingPan\Frame_16640_fg.png,3,16640
Sponge\Frame_10840_fg.png,13,10840
SaucePan\Frame_2920_fg.png,12,2920
SaucePan\Frame_6640_fg.png,12,6640
CanOfCocaCola\Frame_15840_fg.png,2,15840
Bowl\Frame_11280_fg.png,1,11280
Sponge\Frame_9680_fg.png,13,9680
Lid\Frame_1600_fg.png,6,1600
Background\Frame_5160_bg.png,0,5160
FryingPan\Frame_6120_fg.png,3,6120
Mug\Frame_10880_fg.png,8,10880
VinegarBottle\Frame_7240_fg.png,15,7240
Sponge\Frame_4160_fg.png,13,4160
Background\Frame_11040_bg.png,0,11040
Bowl\Frame_1720_fg.png,1,1720
FryingPan\Frame_11440_fg.png,3,11440
Rice\Frame_10280_fg.png,11,10280
MilkBottle\Frame_7840_fg.png,7,7840
WashLiquid\Frame_6160_fg.png,16,6160
FryingPan\Frame_10680_fg.png,3,10680
Plate\Frame_11520_fg.png,10,11520
Sugar\Frame_5040_fg.png,14,5040
Bowl\Frame_9400_fg.png,1,9400
Rice\Frame_12640_fg.png,11,12640
Background\Frame_4640_bg.png,0,4640
FryingPan\Frame_12360_fg.png,3,12360
Glass\Frame_4520_fg.png,4,4520
Background\Frame_9440_bg.png,0,9440
Plate\Frame_9080_fg.png,10,9080
Rice\Frame_8800_fg.png,11,8800
Jam\Frame_7280_fg.png,5,7280
Background\Frame_24520_bg.png,0,24520
Bowl\Frame_7600_fg.png,1,7600
Plate\Frame_2320_fg.png,10,2320
SaucePan\Frame_1520_fg.png,12,1520
Sugar\Frame_4240_fg.png,14,4240
OilBottle\Frame_6640_fg.png,9,6640
Background\Frame_1040_bg.png,0,1040
Mug\Frame_7000_fg.png,8,7000
MilkBottle\Frame_7920_fg.png,7,7920
VinegarBottle\Frame_7400_fg.png,15,7400
Rice\Frame_11240_fg.png,11,11240
Rice\Frame_8760_fg.png,11,8760
Glass\Frame_1800_fg.png,4,1800
Sponge\Frame_3600_fg.png,13,3600
Bowl\Frame_3520_fg.png,1,3520
WashLiquid\Frame_5760_fg.png,16,5760
WashLiquid\Frame_7080_fg.png,16,7080
Sponge\Frame_4240_fg.png,13,4240
Sponge\Frame_3760_fg.png,13,3760
Lid\Frame_8120_fg.png,6,8120
Rice\Frame_12080_fg.png,11,12080
Rice\Frame_12920_fg.png,11,12920
Sponge\Frame_12640_fg.png,13,12640
Rice\Frame_13440_fg.png,11,13440
Plate\Frame_12440_fg.png,10,12440
Plate\Frame_6200_fg.png,10,6200
Background\Frame_18160_bg.png,0,18160
SaucePan\Frame_0720_fg.png,12,720
Sponge\Frame_7640_fg.png,13,7640
Jam\Frame_9240_fg.png,5,9240
SaucePan\Frame_6160_fg.png,12,6160
CanOfCocaCola\Frame_8560_fg.png,2,8560
OilBottle\Frame_5320_fg.png,9,5320
Sponge\Frame_1800_fg.png,13,1800
Sugar\Frame_1360_fg.png,14,1360
WashLiquid\Frame_2160_fg.png,16,2160
Jam\Frame_8800_fg.png,5,8800
WashLiquid\Frame_10360_fg.png,16,10360
Rice\Frame_8080_fg.png,11,8080
Glass\Frame_8680_fg.png,4,8680
Bowl\Frame_3080_fg.png,1,3080
Lid\Frame_7800_fg.png,6,7800
CanOfCocaCola\Frame_3440_fg.png,2,3440
Glass\Frame_1480_fg.png,4,1480
Background\Frame_6760_bg.png,0,6760
Sponge\Frame_4280_fg.png,13,4280
Background\Frame_25360_bg.png,0,25360
SaucePan\Frame_15880_fg.png,12,15880
Mug\Frame_9600_fg.png,8,9600
FryingPan\Frame_15200_fg.png,3,15200
CanOfCocaCola\Frame_6160_fg.png,2,6160
Mug\Frame_7680_fg.png,8,7680
CanOfCocaCola\Frame_3960_fg.png,2,3960
Mug\Frame_1880_fg.png,8,1880
Bowl\Frame_4080_fg.png,1,4080
Rice\Frame_4960_fg.png,11,4960
Background\Frame_4360_bg.png,0,4360
SaucePan\Frame_5800_fg.png,12,5800
Glass\Frame_8160_fg.png,4,8160
Jam\Frame_6520_fg.png,5,6520
WashLiquid\Frame_2320_fg.png,16,2320
VinegarBottle\Frame_21520_fg.png,15,21520
Mug\Frame_2480_fg.png,8,2480
Rice\Frame_3760_fg.png,11,3760
Background\Frame_11680_bg.png,0,11680
OilBottle\Frame_8560_fg.png,9,8560
CanOfCocaCola\Frame_5280_fg.png,2,5280
Bowl\Frame_8520_fg.png,1,8520
OilBottle\Frame_8080_fg.png,9,8080
Bowl\Frame_2640_fg.png,1,2640
Sugar\Frame_4520_fg.png,14,4520
SaucePan\Frame_5080_fg.png,12,5080
FryingPan\Frame_1280_fg.png,3,1280
VinegarBottle\Frame_19920_fg.png,15,19920
Jam\Frame_4600_fg.png,5,4600
Bowl\Frame_8040_fg.png,1,8040
Rice\Frame_5200_fg.png,11,5200
MilkBottle\Frame_4720_fg.png,7,4720
Rice\Frame_7520_fg.png,11,7520
Glass\Frame_9720_fg.png,4,9720
Lid\Frame_5320_fg.png,6,5320
SaucePan\Frame_5560_fg.png,12,5560
Mug\Frame_8520_fg.png,8,8520
VinegarBottle\Frame_4560_fg.png,15,4560
Sponge\Frame_12200_fg.png,13,12200
Background\Frame_14560_bg.png,0,14560
Glass\Frame_3520_fg.png,4,3520
Lid\Frame_6240_fg.png,6,6240
Sponge\Frame_7440_fg.png,13,7440
Plate\Frame_8280_fg.png,10,8280
Rice\Frame_12680_fg.png,11,12680
Rice\Frame_8320_fg.png,11,8320
FryingPan\Frame_7520_fg.png,3,7520
Glass\Frame_12840_fg.png,4,12840
CanOfCocaCola\Frame_7080_fg.png,2,7080
Bowl\Frame_7080_fg.png,1,7080
FryingPan\Frame_10080_fg.png,3,10080
Jam\Frame_8200_fg.png,5,8200
Plate\Frame_5200_fg.png,10,5200
Sponge\Frame_1360_fg.png,13,1360
CanOfCocaCola\Frame_17920_fg.png,2,17920
Background\Frame_3320_bg.png,0,3320
Background\Frame_7080_bg.png,0,7080
Plate\Frame_3600_fg.png,10,3600
Sponge\Frame_8880_fg.png,13,8880
CanOfCocaCola\Frame_19760_fg.png,2,19760
Plate\Frame_14800_fg.png,10,14800
FryingPan\Frame_3280_fg.png,3,3280
Plate\Frame_7360_fg.png,10,7360
VinegarBottle\Frame_6160_fg.png,15,6160
OilBottle\Frame_3840_fg.png,9,3840
OilBottle\Frame_6320_fg.png,9,6320
Sponge\Frame_1840_fg.png,13,1840
SaucePan\Frame_4760_fg.png,12,4760
MilkBottle\Frame_5600_fg.png,7,5600
MilkBottle\Frame_3400_fg.png,7,3400
VinegarBottle\Frame_21000_fg.png,15,21000
CanOfCocaCola\Frame_7600_fg.png,2,7600
FryingPan\Frame_15400_fg.png,3,15400
Jam\Frame_9880_fg.png,5,9880
Mug\Frame_0800_fg.png,8,800
WashLiquid\Frame_9760_fg.png,16,9760
Rice\Frame_7080_fg.png,11,7080
Lid\Frame_8040_fg.png,6,8040
Mug\Frame_6720_fg.png,8,6720
SaucePan\Frame_5520_fg.png,12,5520
Background\Frame_5640_bg.png,0,5640
OilBottle\Frame_5000_fg.png,9,5000
Background\Frame_15560_bg.png,0,15560
Mug\Frame_7360_fg.png,8,7360
OilBottle\Frame_2120_fg.png,9,2120
FryingPan\Frame_4960_fg.png,3,4960
Lid\Frame_7840_fg.png,6,7840
WashLiquid\Frame_3800_fg.png,16,3800
Lid\Frame_7920_fg.png,6,7920
Glass\Frame_9200_fg.png,4,9200
Bowl\Frame_6720_fg.png,1,6720
WashLiquid\Frame_10760_fg.png,16,10760
Sponge\Frame_4640_fg.png,13,4640
VinegarBottle\Frame_8080_fg.png,15,8080
FryingPan\Frame_4680_fg.png,3,4680
VinegarBottle\Frame_21800_fg.png,15,21800
Jam\Frame_1760_fg.png,5,1760
WashLiquid\Frame_2920_fg.png,16,2920
Rice\Frame_13240_fg.png,11,13240
Plate\Frame_9280_fg.png,10,9280
Glass\Frame_11840_fg.png,4,11840
Sugar\Frame_10720_fg.png,14,10720
Rice\Frame_9880_fg.png,11,9880
Jam\Frame_11800_fg.png,5,11800
Mug\Frame_12360_fg.png,8,12360
Mug\Frame_6920_fg.png,8,6920
Mug\Frame_6680_fg.png,8,6680
Background\Frame_10160_bg.png,0,10160
Plate\Frame_5160_fg.png,10,5160
SaucePan\Frame_8560_fg.png,12,8560
CanOfCocaCola\Frame_17200_fg.png,2,17200
Sugar\Frame_5960_fg.png,14,5960
Glass\Frame_5400_fg.png,4,5400
Mug\Frame_4880_fg.png,8,4880
WashLiquid\Frame_3920_fg.png,16,3920
FryingPan\Frame_4080_fg.png,3,4080
Plate\Frame_14160_fg.png,10,14160
Background\Frame_25520_bg.png,0,25520
WashLiquid\Frame_5720_fg.png,16,5720
VinegarBottle\Frame_5080_fg.png,15,5080
SaucePan\Frame_10840_fg.png,12,10840
Plate\Frame_6000_fg.png,10,6000
FryingPan\Frame_3160_fg.png,3,3160
CanOfCocaCola\Frame_7360_fg.png,2,7360
SaucePan\Frame_15560_fg.png,12,15560
OilBottle\Frame_2960_fg.png,9,2960
Mug\Frame_6480_fg.png,8,6480
SaucePan\Frame_8240_fg.png,12,8240
VinegarBottle\Frame_7840_fg.png,15,7840
Rice\Frame_6400_fg.png,11,6400
CanOfCocaCola\Frame_16800_fg.png,2,16800
Plate\Frame_9160_fg.png,10,9160
Bowl\Frame_6520_fg.png,1,6520
Rice\Frame_12800_fg.png,11,12800
Mug\Frame_7320_fg.png,8,7320
OilBottle\Frame_5720_fg.png,9,5720
Background\Frame_10480_bg.png,0,10480
Plate\Frame_4360_fg.png,10,4360
Rice\Frame_3360_fg.png,11,3360
Background\Frame_20480_bg.png,0,20480
Sponge\Frame_1520_fg.png,13,1520
Sugar\Frame_3840_fg.png,14,3840
FryingPan\Frame_13760_fg.png,3,13760
CanOfCocaCola\Frame_8640_fg.png,2,8640
SaucePan\Frame_15920_fg.png,12,15920
Background\Frame_19280_bg.png,0,19280
Rice\Frame_3880_fg.png,11,3880
WashLiquid\Frame_10280_fg.png,16,10280
SaucePan\Frame_10560_fg.png,12,10560
VinegarBottle\Frame_3760_fg.png,15,3760
Jam\Frame_8480_fg.png,5,8480
Glass\Frame_7160_fg.png,4,7160
Sponge\Frame_3560_fg.png,13,3560
Glass\Frame_5880_fg.png,4,5880
Bowl\Frame_9120_fg.png,1,9120
WashLiquid\Frame_3720_fg.png,16,3720
Sponge\Frame_2720_fg.png,13,2720
FryingPan\Frame_8880_fg.png,3,8880
Sugar\Frame_11840_fg.png,14,11840
Mug\Frame_13080_fg.png,8,13080
SaucePan\Frame_11800_fg.png,12,11800
Plate\Frame_5360_fg.png,10,5360
Sugar\Frame_4320_fg.png,14,4320
Lid\Frame_3080_fg.png,6,3080
VinegarBottle\Frame_6360_fg.png,15,6360
MilkBottle\Frame_8400_fg.png,7,8400
Sponge\Frame_12320_fg.png,13,12320
Sugar\Frame_4040_fg.png,14,4040
Plate\Frame_3040_fg.png,10,3040
Jam\Frame_4240_fg.png,5,4240
Jam\Frame_10360_fg.png,5,10360
WashLiquid\Frame_9040_fg.png,16,9040
Rice\Frame_10000_fg.png,11,10000
Plate\Frame_5440_fg.png,10,5440
Background\Frame_17360_bg.png,0,17360
Mug\Frame_7880_fg.png,8,7880
Mug\Frame_2960_fg.png,8,2960
Background\Frame_8080_bg.png,0,8080
Sugar\Frame_11280_fg.png,14,11280
Plate\Frame_13840_fg.png,10,13840
SaucePan\Frame_5400_fg.png,12,5400
Mug\Frame_8200_fg.png,8,8200
VinegarBottle\Frame_24200_fg.png,15,24200
OilBottle\Frame_9320_fg.png,9,9320
Sugar\Frame_5760_fg.png,14,5760
OilBottle\Frame_8680_fg.png,9,8680
Bowl\Frame_10520_fg.png,1,10520
Bowl\Frame_7840_fg.png,1,7840
Plate\Frame_2000_fg.png,10,2000
Glass\Frame_5000_fg.png,4,5000
CanOfCocaCola\Frame_7200_fg.png,2,7200
Mug\Frame_11800_fg.png,8,11800
Background\Frame_10120_bg.png,0,10120
Sponge\Frame_4440_fg.png,13,4440
Glass\Frame_3840_fg.png,4,3840
Sponge\Frame_8600_fg.png,13,8600
Background\Frame_25600_bg.png,0,25600
Jam\Frame_1000_fg.png,5,1000
WashLiquid\Frame_7680_fg.png,16,7680
Plate\Frame_2360_fg.png,10,2360
Mug\Frame_5040_fg.png,8,5040
SaucePan\Frame_3760_fg.png,12,3760
Mug\Frame_12160_fg.png,8,12160
SaucePan\Frame_8520_fg.png,12,8520
Sponge\Frame_6800_fg.png,13,6800
Background\Frame_10040_bg.png,0,10040
CanOfCocaCola\Frame_17880_fg.png,2,17880
Jam\Frame_7440_fg.png,5,7440
VinegarBottle\Frame_25240_fg.png,15,25240
Sugar\Frame_9920_fg.png,14,9920
MilkBottle\Frame_4040_fg.png,7,4040
Jam\Frame_9640_fg.png,5,9640
FryingPan\Frame_11280_fg.png,3,11280
Mug\Frame_3080_fg.png,8,3080
FryingPan\Frame_15240_fg.png,3,15240
WashLiquid\Frame_9280_fg.png,16,9280
WashLiquid\Frame_10040_fg.png,16,10040
Sugar\Frame_3600_fg.png,14,3600
WashLiquid\Frame_4960_fg.png,16,4960
Bowl\Frame_2440_fg.png,1,2440
Bowl\Frame_9040_fg.png,1,9040
Glass\Frame_13560_fg.png,4,13560
Sugar\Frame_2680_fg.png,14,2680
FryingPan\Frame_10800_fg.png,3,10800
MilkBottle\Frame_5360_fg.png,7,5360
VinegarBottle\Frame_9560_fg.png,15,9560
SaucePan\Frame_2760_fg.png,12,2760
Sponge\Frame_3000_fg.png,13,3000
CanOfCocaCola\Frame_15320_fg.png,2,15320
Plate\Frame_6520_fg.png,10,6520
Mug\Frame_3880_fg.png,8,3880
Plate\Frame_4080_fg.png,10,4080
Background\Frame_14840_bg.png,0,14840
SaucePan\Frame_0880_fg.png,12,880
MilkBottle\Frame_6800_fg.png,7,6800
Rice\Frame_6320_fg.png,11,6320
Bowl\Frame_4280_fg.png,1,4280
Glass\Frame_6440_fg.png,4,6440
Bowl\Frame_8480_fg.png,1,8480
Lid\Frame_8480_fg.png,6,8480
Glass\Frame_1000_fg.png,4,1000
SaucePan\Frame_11080_fg.png,12,11080
FryingPan\Frame_6400_fg.png,3,6400
Background\Frame_4080_bg.png,0,4080
Lid\Frame_8960_fg.png,6,8960
Background\Frame_4320_bg.png,0,4320
Background\Frame_12760_bg.png,0,12760
Bowl\Frame_1840_fg.png,1,1840
Lid\Frame_2160_fg.png,6,2160
Jam\Frame_11200_fg.png,5,11200
Rice\Frame_4920_fg.png,11,4920
Mug\Frame_8360_fg.png,8,8360
CanOfCocaCola\Frame_5000_fg.png,2,5000
Rice\Frame_5840_fg.png,11,5840
MilkBottle\Frame_3760_fg.png,7,3760
WashLiquid\Frame_10720_fg.png,16,10720
Mug\Frame_8680_fg.png,8,8680
Sponge\Frame_7960_fg.png,13,7960
Plate\Frame_1120_fg.png,10,1120
MilkBottle\Frame_2840_fg.png,7,2840
CanOfCocaCola\Frame_5360_fg.png,2,5360
SaucePan\Frame_1720_fg.png,12,1720
VinegarBottle\Frame_6800_fg.png,15,6800
WashLiquid\Frame_1000_fg.png,16,1000
CanOfCocaCola\Frame_10760_fg.png,2,10760
MilkBottle\Frame_3160_fg.png,7,3160
Background\Frame_7520_bg.png,0,7520
Mug\Frame_2080_fg.png,8,2080
SaucePan\Frame_9480_fg.png,12,9480
SaucePan\Frame_11960_fg.png,12,11960
WashLiquid\Frame_4320_fg.png,16,4320
Background\Frame_5480_bg.png,0,5480
Plate\Frame_14280_fg.png,10,14280
Jam\Frame_1280_fg.png,5,1280
Background\Frame_11520_bg.png,0,11520
Glass\Frame_10160_fg.png,4,10160
Sponge\Frame_7800_fg.png,13,7800
Sugar\Frame_1000_fg.png,14,1000
Sponge\Frame_3680_fg.png,13,3680
Rice\Frame_13320_fg.png,11,13320
CanOfCocaCola\Frame_4000_fg.png,2,4000
Mug\Frame_4640_fg.png,8,4640
Lid\Frame_7360_fg.png,6,7360
Background\Frame_7840_bg.png,0,7840
FryingPan\Frame_3360_fg.png,3,3360
Sponge\Frame_10120_fg.png,13,10120
WashLiquid\Frame_1080_fg.png,16,1080
Plate\Frame_10800_fg.png,10,10800
Glass\Frame_6680_fg.png,4,6680
